system:index,CECSOL_BiomassCutScaled,CHELSA_bio10_12_BiomassCutScaled,CHELSA_bio10_15_BiomassCutScaled,CHELSA_bio10_7_BiomassCutScaled,CLYPPT_BiomassCutScaled,ORCDRC_BiomassCutScaled,PETyr_BiomassScaled,PHIHOX_BiomassCutScaled,SLTPPT_BiomassCutScaled,Snow_newValues_WGS84,elevation_BiomassScaled,.geo
00000000000000000d09_0,-0.2521579,-0.64206433,0.1736813,0.41821584,0.48107353,-0.8865659,0.65280443,1.8330909,1.1443167,0.0,2.8700721,
00000000000000000f5c_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000f5d_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000f5e_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000f5f_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000f60_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000f7a_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000f7b_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000f7c_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000f7d_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000f7e_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000fbb_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000fbc_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000fbd_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000fbe_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000fbf_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000fd9_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000fda_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000fdb_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000fdc_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000fdd_0,0.109810695,0.03428288,0.1736813,-0.3377839,0.7781926,-0.76747525,1.2193767,1.1559285,1.8737638,0.0,-0.7926196,
00000000000000000547_0,0.13553166,-0.8183463,2.1833615,-0.87328374,1.9292978,-0.9958032,1.9847463,1.5180992,-0.78792936,0.0,4.520763,
00000000000000000548_0,0.13553166,-0.8183463,2.1833615,-0.87328374,1.9292978,-0.9958032,1.9847463,1.5180992,-0.78792936,0.0,4.520763,
00000000000000000549_0,0.13553166,-0.8183463,2.1833615,-0.87328374,1.9292978,-0.9958032,1.9847463,1.5180992,-0.78792936,0.0,4.520763,
000000000000000008c2_0,-0.4646235,-0.04666293,-1.0027169,-1.1567835,-0.16755639,0.051440276,-1.2291433,-0.03798136,0.3842386,0.0,-0.65329087,
000000000000000008ff_0,-0.4646235,-0.04666293,-1.0027169,-1.1567835,-0.16755639,0.051440276,-1.2291433,-0.03798136,0.3842386,0.0,-0.65329087,
00000000000000000004_0,0.048991296,-0.14020032,-1.0027169,0.8487156,-0.3340614,-0.25157797,-0.27822953,-0.87286407,1.7945037,3.0,-0.14320616,
00000000000000000ae7_0,0.048991296,-0.14020032,-1.0027169,0.8487156,-0.3340614,-0.25157797,-0.27822953,-0.87286407,1.7945037,3.0,-0.14320616,
0000000000000000045e_0,-0.04773009,0.4102312,-1.0027169,0.28171578,0.92730695,-0.34050056,-0.58305204,-0.01596326,0.7328576,1.0,0.2464419,
0000000000000000045f_0,-0.04773009,0.4102312,-1.0027169,0.28171578,0.92730695,-0.34050056,-0.58305204,-0.01596326,0.7328576,1.0,0.2464419,
0000000000000000096e_0,-0.47775194,-0.27690881,-1.0027169,-0.5372838,-1.3179215,0.8823986,-1.146311,-1.0072184,-1.8173656,0.0,-0.93194824,
00000000000000000995_0,0.94386554,-0.27690881,-1.0027169,-0.6737836,1.3554101,4.973204,-1.1496243,0.32239315,0.24150707,0.0,-0.95320183,
00000000000000000996_0,0.94386554,-0.27690881,-1.0027169,-0.6737836,1.3554101,4.973204,-1.1496243,0.32239315,0.24150707,0.0,-0.95320183,
0000000000000000010c_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
0000000000000000010d_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
0000000000000000010e_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
0000000000000000010f_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
00000000000000000110_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
00000000000000000111_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
00000000000000000112_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
00000000000000000113_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
00000000000000000114_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
00000000000000000115_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
00000000000000000116_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
00000000000000000117_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
00000000000000000118_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
00000000000000000119_0,-0.15597227,-0.09702922,-1.0027169,-1.2197834,-0.018811818,-0.12591845,-1.2423965,0.8413864,0.1941402,0.0,-0.7997041,
00000000000000000b7b_0,-0.39657018,-0.74819326,-1.0027169,-0.14878388,0.055190414,0.33475184,-0.99721307,-0.44373935,1.3508354,0.0,-0.036938515,
00000000000000000b9f_0,-0.39657018,-0.74819326,-1.0027169,-0.14878388,0.055190414,0.33475184,-0.99721307,-0.44373935,1.3508354,0.0,-0.036938515,
0000000000000000096b_0,-0.2623391,-0.29849437,-1.0027169,-0.56878364,-1.2620498,0.78715044,-1.1363711,-0.44373935,-1.8334703,0.0,-0.9437558,
00000000000000000d29_0,-0.031118635,0.20696728,-1.0027169,0.8277156,-0.44580486,-0.06290629,-0.41738763,-1.0759678,1.493567,3.0,0.23463438,
00000000000000000d2a_0,-0.031118635,0.20696728,-1.0027169,0.8277156,-0.44580486,-0.06290629,-0.41738763,-1.0759678,1.493567,3.0,0.23463438,
00000000000000000d2b_0,-0.031118635,0.20696728,-1.0027169,0.8277156,-0.44580486,-0.06290629,-0.41738763,-1.0759678,1.493567,3.0,0.23463438,
00000000000000000d2c_0,-0.031118635,0.20696728,-1.0027169,0.8277156,-0.44580486,-0.06290629,-0.41738763,-1.0759678,1.493567,3.0,0.23463438,
00000000000000000d2d_0,-0.031118635,0.20696728,-1.0027169,0.8277156,-0.44580486,-0.06290629,-0.41738763,-1.0759678,1.493567,3.0,0.23463438,
00000000000000000d2e_0,-0.031118635,0.20696728,-1.0027169,0.8277156,-0.44580486,-0.06290629,-0.41738763,-1.0759678,1.493567,3.0,0.23463438,
00000000000000000d2f_0,-0.031118635,0.20696728,-1.0027169,0.8277156,-0.44580486,-0.06290629,-0.41738763,-1.0759678,1.493567,3.0,0.23463438,
00000000000000000d30_0,-0.031118635,0.20696728,-1.0027169,0.8277156,-0.44580486,-0.06290629,-0.41738763,-1.0759678,1.493567,3.0,0.23463438,
0000000000000000045d_0,0.033987567,1.1891098,-1.0027169,0.18721585,1.2051855,0.06932211,-0.6791374,0.1422059,0.97063863,1.0,0.45189267,
00000000000000000b79_0,-0.24894276,-0.50895345,-1.0027169,-0.11728397,0.3893106,-0.5476624,-0.90112776,0.00830115,1.3031527,0.0,-0.21877427,
00000000000000000b9d_0,-0.24894276,-0.50895345,-1.0027169,-0.11728397,0.3893106,-0.5476624,-0.90112776,0.00830115,1.3031527,0.0,-0.21877427,
0000000000000000096f_0,-0.6778929,-0.3164823,-1.0027169,-0.5162837,-1.8192867,0.9831208,-1.1098648,-1.255256,-2.2136672,0.0,-0.91777927,
000000000000000008bd_0,-0.113639995,0.12242387,-1.0027169,-1.0727836,-0.16718633,1.4789466,-1.2821559,-1.1662859,0.41581675,0.0,-0.28725785,
000000000000000008ee_0,-0.113639995,0.12242387,-1.0027169,-1.0727836,-0.16718633,1.4789466,-1.2821559,-1.1662859,0.41581675,0.0,-0.28725785,
00000000000000000db9_0,-0.4646235,-0.2895004,-1.0027169,-0.48478377,-1.2065481,1.2315203,-1.1032383,-0.7142454,-1.5006404,0.0,-0.9437558,
00000000000000000dba_0,-0.4646235,-0.2895004,-1.0027169,-0.48478377,-1.2065481,1.2315203,-1.1032383,-0.7142454,-1.5006404,0.0,-0.9437558,
000000000000000008cd_0,-0.16856487,0.25013837,-1.0027169,-1.1357836,-0.9838013,3.407874,-1.3020356,-1.4129763,-0.02753598,0.0,-0.5163237,
000000000000000008f2_0,-0.16856487,0.25013837,-1.0027169,-1.1357836,-0.9838013,3.407874,-1.3020356,-1.4129763,-0.02753598,0.0,-0.5163237,
000000000000000008d2_0,0.5141115,-0.20675577,-1.0027169,-1.0307837,0.11106214,1.4323565,-1.2523363,0.07525385,-0.02753598,0.0,-0.8304036,
00000000000000000907_0,0.5141115,-0.20675577,-1.0027169,-1.0307837,0.11106214,1.4323565,-1.2523363,0.07525385,-0.02753598,0.0,-0.8304036,
00000000000000000b83_0,-0.32851696,-0.79855955,-1.0027169,-0.13828404,0.055190414,-0.54790556,-0.95082706,0.07435481,1.398202,0.0,-0.20696674,
00000000000000000ba7_0,-0.32851696,-0.79855955,-1.0027169,-0.13828404,0.055190414,-0.54790556,-0.95082706,0.07435481,1.398202,0.0,-0.20696674,
00000000000000000985_0,-0.3429849,-0.24632928,-1.0027169,-0.5792837,-1.7075434,1.1618177,-1.169504,-1.4134258,-2.1663005,0.0,-0.9272253,
00000000000000000007_0,-0.20687829,-0.1905666,-1.0027169,0.8382154,-0.3903032,-0.3825898,-0.28816938,-0.57944155,1.8895528,3.0,0.01501456,
00000000000000000aea_0,-0.20687829,-0.1905666,-1.0027169,0.8382154,-0.3903032,-0.3825898,-0.28816938,-0.57944155,1.8895528,3.0,0.01501456,
00000000000000000b81_0,-0.114443704,-0.49276426,-1.0027169,-0.1592839,0.7045602,-0.79143935,-1.0402858,0.70613366,1.5409338,1.0,0.15198177,
00000000000000000ba5_0,-0.114443704,-0.49276426,-1.0027169,-0.1592839,0.7045602,-0.79143935,-1.0402858,0.70613366,1.5409338,1.0,0.15198177,
00000000000000000b7c_0,0.0063910745,-0.27331123,-1.0027169,-0.1592839,0.38894057,-0.089303285,-1.0137795,-0.5331597,1.6359831,0.0,0.092944175,
00000000000000000ba0_0,0.0063910745,-0.27331123,-1.0027169,-0.1592839,0.38894057,-0.089303285,-1.0137795,-0.5331597,1.6359831,0.0,0.092944175,
00000000000000000f02_0,-0.21277267,-0.16898106,1.3500794,-0.26428384,0.50031394,-0.98911273,1.2657627,1.6290882,0.35297662,0.0,-0.28017336,
00000000000000000f03_0,-0.21277267,-0.16898106,1.3500794,-0.26428384,0.50031394,-0.98911273,1.2657627,1.6290882,0.35297662,0.0,-0.28017336,
00000000000000000f04_0,-0.21277267,-0.16898106,1.3500794,-0.26428384,0.50031394,-0.98911273,1.2657627,1.6290882,0.35297662,0.0,-0.28017336,
00000000000000000f05_0,-0.21277267,-0.16898106,1.3500794,-0.26428384,0.50031394,-0.98911273,1.2657627,1.6290882,0.35297662,0.0,-0.28017336,
00000000000000000f06_0,-0.21277267,-0.16898106,1.3500794,-0.26428384,0.50031394,-0.98911273,1.2657627,1.6290882,0.35297662,0.0,-0.28017336,
00000000000000000f0c_0,-0.25322956,-0.18517022,1.3500794,-0.26428384,0.33306906,-0.97694826,1.2491963,1.2237784,-0.21763419,0.0,-0.26600432,
00000000000000000f0d_0,-0.25322956,-0.18517022,1.3500794,-0.26428384,0.33306906,-0.97694826,1.2491963,1.2237784,-0.21763419,0.0,-0.26600432,
00000000000000000f0e_0,-0.25322956,-0.18517022,1.3500794,-0.26428384,0.33306906,-0.97694826,1.2491963,1.2237784,-0.21763419,0.0,-0.26600432,
00000000000000000f0f_0,-0.25322956,-0.18517022,1.3500794,-0.26428384,0.33306906,-0.97694826,1.2491963,1.2237784,-0.21763419,0.0,-0.26600432,
00000000000000000f10_0,-0.25322956,-0.18517022,1.3500794,-0.26428384,0.33306906,-0.97694826,1.2491963,1.2237784,-0.21763419,0.0,-0.26600432,
00000000000000000d59_0,-1.2480402,0.49837223,1.3500794,-1.5032834,-0.075793475,-1.0084543,2.140471,0.18803889,-1.8334703,0.0,-0.42658657,
00000000000000000d5a_0,-1.2480402,0.49837223,1.3500794,-1.5032834,-0.075793475,-1.0084543,2.140471,0.18803889,-1.8334703,0.0,-0.42658657,
00000000000000000d5b_0,-1.2480402,0.49837223,1.3500794,-1.5032834,-0.075793475,-1.0084543,2.140471,0.18803889,-1.8334703,0.0,-0.42658657,
00000000000000000d5c_0,-1.2480402,0.49837223,1.3500794,-1.5032834,-0.075793475,-1.0084543,2.140471,0.18803889,-1.8334703,0.0,-0.42658657,
00000000000000000d5d_0,-1.2480402,0.49837223,1.3500794,-1.5032834,-0.075793475,-1.0084543,2.140471,0.18803889,-1.8334703,0.0,-0.42658657,
00000000000000000d5e_0,-1.2480402,0.49837223,1.3500794,-1.5032834,-0.075793475,-1.0084543,2.140471,0.18803889,-1.8334703,0.0,-0.42658657,
00000000000000000d5f_0,-1.2480402,0.49837223,1.3500794,-1.5032834,-0.075793475,-1.0084543,2.140471,0.18803889,-1.8334703,0.0,-0.42658657,
00000000000000000d60_0,-1.2480402,0.49837223,1.3500794,-1.5032834,-0.075793475,-1.0084543,2.140471,0.18803889,-1.8334703,0.0,-0.42658657,
00000000000000000d61_0,-1.2480402,0.49837223,1.3500794,-1.5032834,-0.075793475,-1.0084543,2.140471,0.18803889,-1.8334703,0.0,-0.42658657,
00000000000000000eac_0,-0.8967887,2.4356754,1.3500794,-1.7867832,0.7041904,-0.91089493,2.475113,-0.7142454,-0.83529603,0.0,-0.757197,
00000000000000000ead_0,-0.8967887,2.4356754,1.3500794,-1.7867832,0.7041904,-0.91089493,2.475113,-0.7142454,-0.83529603,0.0,-0.757197,
00000000000000000892_0,-0.050141368,0.082850374,-0.46353438,-0.012284012,1.0749416,-0.48379862,-0.3080491,0.0074021104,0.6068622,0.0,0.14725874,
00000000000000000dab_0,-0.85338473,-0.08084005,-0.46353438,-0.6947837,-1.3179215,-0.03553609,-1.5936049,-0.3084867,-0.97802776,0.0,-0.7642815,
00000000000000001044_0,0.2844987,1.0577977,-0.46353438,-2.290783,2.1520445,-0.7335362,1.4711866,0.50302994,-0.12258499,0.0,-0.9461173,
00000000000000001045_0,0.2844987,1.0577977,-0.46353438,-2.290783,2.1520445,-0.7335362,1.4711866,0.50302994,-0.12258499,0.0,-0.9461173,
00000000000000001046_0,0.2844987,1.0577977,-0.46353438,-2.290783,2.1520445,-0.7335362,1.4711866,0.50302994,-0.12258499,0.0,-0.9461173,
00000000000000000860_0,-0.7234404,-0.82014513,-0.46353438,-0.09628389,0.16545388,-0.9543223,-0.013166484,1.4951828,0.16287822,0.0,1.0399071,
00000000000000000861_0,-0.7234404,-0.82014513,-0.46353438,-0.09628389,0.16545388,-0.9543223,-0.013166484,1.4951828,0.16287822,0.0,1.0399071,
00000000000000000862_0,-0.7234404,-0.82014513,-0.46353438,-0.09628389,0.16545388,-0.9543223,-0.013166484,1.4951828,0.16287822,0.0,1.0399071,
00000000000000000863_0,-0.7234404,-0.82014513,-0.46353438,-0.09628389,0.16545388,-0.9543223,-0.013166484,1.4951828,0.16287822,0.0,1.0399071,
000000000000000002b5_0,0.0026401805,-0.05026052,-0.46353438,1.0902154,0.53768516,-0.832677,-0.03967279,0.32329157,1.2242085,1.0,-0.4549246,
000000000000000002b6_0,0.0026401805,-0.05026052,-0.46353438,1.0902154,0.53768516,-0.832677,-0.03967279,0.32329157,1.2242085,1.0,-0.4549246,
000000000000000002b7_0,0.0026401805,-0.05026052,-0.46353438,1.0902154,0.53768516,-0.832677,-0.03967279,0.32329157,1.2242085,1.0,-0.4549246,
000000000000000002b8_0,0.0026401805,-0.05026052,-0.46353438,1.0902154,0.53768516,-0.832677,-0.03967279,0.32329157,1.2242085,1.0,-0.4549246,
00000000000000000527_0,-0.10292292,-0.120413564,-0.46353438,0.80671555,0.2220655,-0.6352469,-0.31136242,0.57088107,0.55886406,1.0,-0.47853965,
00000000000000000528_0,-0.10292292,-0.120413564,-0.46353438,0.80671555,0.2220655,-0.6352469,-0.31136242,0.57088107,0.55886406,1.0,-0.47853965,
00000000000000000529_0,-0.10292292,-0.120413564,-0.46353438,0.80671555,0.2220655,-0.6352469,-0.31136242,0.57088107,0.55886406,1.0,-0.47853965,
0000000000000000052a_0,-0.10292292,-0.120413564,-0.46353438,0.80671555,0.2220655,-0.6352469,-0.31136242,0.57088107,0.55886406,1.0,-0.47853965,
00000000000000000537_0,-0.10292292,-0.120413564,-0.46353438,0.80671555,0.2220655,-0.6352469,-0.31136242,0.57088107,0.55886406,1.0,-0.47853965,
00000000000000000538_0,-0.10292292,-0.120413564,-0.46353438,0.80671555,0.2220655,-0.6352469,-0.31136242,0.57088107,0.55886406,1.0,-0.47853965,
00000000000000000539_0,-0.10292292,-0.120413564,-0.46353438,0.80671555,0.2220655,-0.6352469,-0.31136242,0.57088107,0.55886406,1.0,-0.47853965,
0000000000000000053a_0,-0.10292292,-0.120413564,-0.46353438,0.80671555,0.2220655,-0.6352469,-0.31136242,0.57088107,0.55886406,1.0,-0.47853965,
000000000000000008a9_0,-0.07639824,-0.33087268,-0.46353438,0.008716059,0.62944806,-0.4340457,-0.27822953,-0.10538294,0.2105609,0.0,0.045714103,
000000000000000002b3_0,-0.064341545,-0.09343162,-0.46353438,1.1007153,0.2220655,-0.7521479,-0.026419638,0.32329157,0.97063863,1.0,-0.46909365,
000000000000000002b4_0,-0.064341545,-0.09343162,-0.46353438,1.1007153,0.2220655,-0.7521479,-0.026419638,0.32329157,0.97063863,1.0,-0.46909365,
00000000000000000b6f_0,0.1674148,-0.016083403,-0.7576339,-0.012284012,0.9269371,-0.3497456,-0.9309473,-0.2406356,1.1610528,1.0,0.82973325,
00000000000000000b93_0,0.1674148,-0.016083403,-0.7576339,-0.012284012,0.9269371,-0.3497456,-0.9309473,-0.2406356,1.1610528,1.0,0.82973325,
00000000000000000b74_0,0.018447772,0.10983231,-0.7576339,-0.012284012,0.9080665,-0.46895787,-0.9574536,-0.060448337,1.1133702,1.0,0.91002434,
00000000000000000b98_0,0.018447772,0.10983231,-0.7576339,-0.012284012,0.9080665,-0.46895787,-0.9574536,-0.060448337,1.1133702,1.0,0.91002434,
00000000000000000ebd_0,-0.47721604,-0.5017583,-0.7576339,0.061216034,-0.39067322,-0.05378283,-0.9574536,-0.5115911,0.63812417,1.0,0.27714145,
00000000000000000ebe_0,-0.47721604,-0.5017583,-0.7576339,0.061216034,-0.39067322,-0.05378283,-0.9574536,-0.5115911,0.63812417,1.0,0.27714145,
00000000000000000ed6_0,0.057565056,-0.8237427,-0.7576339,0.42871585,0.5373151,-0.9195317,-0.36437503,1.2920796,0.5114972,0.0,-0.5800843,
00000000000000000ed7_0,-0.02254503,-0.78057164,-0.7576339,0.42871585,0.4448123,-0.8626018,-0.36106172,1.0211241,0.5904419,0.0,-0.5918918,
00000000000000000b8e_0,-0.5058842,-0.75718725,-0.7576339,-0.09628389,-1.169547,-0.25364587,-1.0071529,-0.08291531,-0.97834355,0.0,-0.77372754,
00000000000000000bb2_0,-0.5058842,-0.75718725,-0.7576339,-0.09628389,-1.169547,-0.25364587,-1.0071529,-0.08291531,-0.97834355,0.0,-0.77372754,
00000000000000000b8b_0,-0.50427663,-0.6996258,-0.7576339,-0.09628389,-1.0023018,-0.2978031,-1.0170928,-0.24108513,-1.3108578,0.0,-0.747751,
00000000000000000b8c_0,-0.50427663,-0.6996258,-0.7576339,-0.09628389,-1.0023018,-0.2978031,-1.0170928,-0.24108513,-1.3108578,0.0,-0.747751,
00000000000000000baf_0,-0.50427663,-0.6996258,-0.7576339,-0.09628389,-1.0023018,-0.2978031,-1.0170928,-0.24108513,-1.3108578,0.0,-0.747751,
00000000000000000bb0_0,-0.50427663,-0.6996258,-0.7576339,-0.09628389,-1.0023018,-0.2978031,-1.0170928,-0.24108513,-1.3108578,0.0,-0.747751,
00000000000000000216_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000217_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000218_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000219_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
0000000000000000021a_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
0000000000000000021b_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
0000000000000000021c_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
0000000000000000021d_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
0000000000000000021e_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
0000000000000000021f_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000220_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000221_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000222_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000223_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000224_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000225_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000226_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000227_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000228_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000229_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
0000000000000000022a_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
0000000000000000022b_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
0000000000000000022c_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
0000000000000000022d_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
0000000000000000022e_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
0000000000000000022f_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000230_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000231_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000232_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000233_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000234_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
00000000000000000235_0,1.4823973,4.649993,-0.7576339,-1.923283,-0.22305806,2.4204805,0.9510004,-0.66931075,0.1941402,0.0,0.25352642,
