system:index,Aridity_RichnessScaled,CECSOL_RichnessCutScaled,CHELSA_bio10_15_RichnessCutScaled,CHELSA_bio10_7_RichnessCutScaled,CLYPPT_RichnessCutScaled,ORCDRC_RichnessCutScaled,PETyr_RichnessScaled,PHIHOX_RichnessCutScaled,SLTPPT_RichnessCutScaled,Snow_newValues_WGS84,elevation_RichnessScaled,.geo
00000000000000000169_0,1.1462255,-0.5235505,-0.893565,-1.3261971,-0.93705374,2.3080633,-1.2934432,-0.40959817,-0.46347272,0.0,-0.27955052,
00000000000000001224_0,-1.0121802,-0.40715224,1.2153643,-0.44025645,0.5244298,-1.0725584,1.3944863,1.5809559,-0.4302258,0.0,-0.22442318,
00000000000000001225_0,-1.0121802,-0.40715224,1.2153643,-0.44025645,0.5244298,-1.0725584,1.3944863,1.5809559,-0.4302258,0.0,-0.22442318,
00000000000000001226_0,-1.0121802,-0.40715224,1.2153643,-0.44025645,0.5244298,-1.0725584,1.3944863,1.5809559,-0.4302258,0.0,-0.22442318,
00000000000000001227_0,-1.0121802,-0.40715224,1.2153643,-0.44025645,0.5244298,-1.0725584,1.3944863,1.5809559,-0.4302258,0.0,-0.22442318,
00000000000000001228_0,-1.0121802,-0.40715224,1.2153643,-0.44025645,0.5244298,-1.0725584,1.3944863,1.5809559,-0.4302258,0.0,-0.22442318,
00000000000000001283_0,-1.0121802,-0.40715224,1.2153643,-0.44025645,0.5244298,-1.0725584,1.3944863,1.5809559,-0.4302258,0.0,-0.22442318,
00000000000000001284_0,-1.0121802,-0.40715224,1.2153643,-0.44025645,0.5244298,-1.0725584,1.3944863,1.5809559,-0.4302258,0.0,-0.22442318,
00000000000000001285_0,-1.0121802,-0.40715224,1.2153643,-0.44025645,0.5244298,-1.0725584,1.3944863,1.5809559,-0.4302258,0.0,-0.22442318,
00000000000000001286_0,-1.0121802,-0.40715224,1.2153643,-0.44025645,0.5244298,-1.0725584,1.3944863,1.5809559,-0.4302258,0.0,-0.22442318,
00000000000000001287_0,-1.0121802,-0.40715224,1.2153643,-0.44025645,0.5244298,-1.0725584,1.3944863,1.5809559,-0.4302258,0.0,-0.22442318,
0000000000000000126a_0,-1.0114514,-0.40568516,1.1684994,-0.44025645,0.3047478,-1.0107203,1.3976412,1.4436607,-0.5622259,0.0,-0.25887778,
0000000000000000126b_0,-1.0114514,-0.40568516,1.1684994,-0.44025645,0.3047478,-1.0107203,1.3976412,1.4436607,-0.5622259,0.0,-0.25887778,
0000000000000000126c_0,-1.0114514,-0.40568516,1.1684994,-0.44025645,0.3047478,-1.0107203,1.3976412,1.4436607,-0.5622259,0.0,-0.25887778,
0000000000000000126d_0,-1.0114514,-0.40568516,1.1684994,-0.44025645,0.3047478,-1.0107203,1.3976412,1.4436607,-0.5622259,0.0,-0.25887778,
0000000000000000126e_0,-1.0114514,-0.40568516,1.1684994,-0.44025645,0.3047478,-1.0107203,1.3976412,1.4436607,-0.5622259,0.0,-0.25887778,
00000000000000001c64_0,-1.0114514,-0.40568516,1.1684994,-0.44025645,0.3047478,-1.0107203,1.3976412,1.4436607,-0.5622259,0.0,-0.25887778,
00000000000000001c65_0,-1.0114514,-0.40568516,1.1684994,-0.44025645,0.3047478,-1.0107203,1.3976412,1.4436607,-0.5622259,0.0,-0.25887778,
00000000000000001c66_0,-1.0114514,-0.40568516,1.1684994,-0.44025645,0.3047478,-1.0107203,1.3976412,1.4436607,-0.5622259,0.0,-0.25887778,
00000000000000001c67_0,-1.0114514,-0.40568516,1.1684994,-0.44025645,0.3047478,-1.0107203,1.3976412,1.4436607,-0.5622259,0.0,-0.25887778,
00000000000000001c68_0,-1.0114514,-0.40568516,1.1684994,-0.44025645,0.3047478,-1.0107203,1.3976412,1.4436607,-0.5622259,0.0,-0.25887778,
00000000000000001238_0,-1.0180111,-0.35824534,1.1684994,-0.44025645,0.60511273,-1.0862551,1.4071057,1.5120802,-0.033896394,0.0,-0.2841445,
00000000000000001239_0,-1.0180111,-0.35824534,1.1684994,-0.44025645,0.60511273,-1.0862551,1.4071057,1.5120802,-0.033896394,0.0,-0.2841445,
0000000000000000123a_0,-1.0180111,-0.35824534,1.1684994,-0.44025645,0.60511273,-1.0862551,1.4071057,1.5120802,-0.033896394,0.0,-0.2841445,
0000000000000000123b_0,-1.0180111,-0.35824534,1.1684994,-0.44025645,0.60511273,-1.0862551,1.4071057,1.5120802,-0.033896394,0.0,-0.2841445,
0000000000000000123c_0,-1.0180111,-0.35824534,1.1684994,-0.44025645,0.60511273,-1.0862551,1.4071057,1.5120802,-0.033896394,0.0,-0.2841445,
00000000000000001297_0,-1.0180111,-0.35824534,1.1684994,-0.44025645,0.60511273,-1.0862551,1.4071057,1.5120802,-0.033896394,0.0,-0.2841445,
00000000000000001298_0,-1.0180111,-0.35824534,1.1684994,-0.44025645,0.60511273,-1.0862551,1.4071057,1.5120802,-0.033896394,0.0,-0.2841445,
00000000000000001299_0,-1.0180111,-0.35824534,1.1684994,-0.44025645,0.60511273,-1.0862551,1.4071057,1.5120802,-0.033896394,0.0,-0.2841445,
0000000000000000129a_0,-1.0180111,-0.35824534,1.1684994,-0.44025645,0.60511273,-1.0862551,1.4071057,1.5120802,-0.033896394,0.0,-0.2841445,
0000000000000000129b_0,-1.0180111,-0.35824534,1.1684994,-0.44025645,0.60511273,-1.0862551,1.4071057,1.5120802,-0.033896394,0.0,-0.2841445,
0000000000000000122e_0,-1.0114514,-0.43160567,1.2153643,-0.44025645,0.28437728,-1.0589974,1.3976412,1.4432051,-0.13297874,0.0,-0.24509594,
0000000000000000122f_0,-1.0114514,-0.43160567,1.2153643,-0.44025645,0.28437728,-1.0589974,1.3976412,1.4432051,-0.13297874,0.0,-0.24509594,
00000000000000001230_0,-1.0114514,-0.43160567,1.2153643,-0.44025645,0.28437728,-1.0589974,1.3976412,1.4432051,-0.13297874,0.0,-0.24509594,
00000000000000001231_0,-1.0114514,-0.43160567,1.2153643,-0.44025645,0.28437728,-1.0589974,1.3976412,1.4432051,-0.13297874,0.0,-0.24509594,
00000000000000001232_0,-1.0114514,-0.43160567,1.2153643,-0.44025645,0.28437728,-1.0589974,1.3976412,1.4432051,-0.13297874,0.0,-0.24509594,
00000000000000000e03_0,-1.7823452,-2.8613,4.4021907,-0.4305208,-1.7998042,-1.4848129,3.57764,-1.1859329,-2.7917433,0.0,-0.28873843,
00000000000000000e04_0,-1.7823452,-2.8613,4.4021907,-0.4305208,-1.7998042,-1.4848129,3.57764,-1.1859329,-2.7917433,0.0,-0.28873843,
00000000000000000e05_0,-1.7823452,-2.8613,4.4021907,-0.4305208,-1.7998042,-1.4848129,3.57764,-1.1859329,-2.7917433,0.0,-0.28873843,
00000000000000000e06_0,-1.7823452,-2.8613,4.4021907,-0.4305208,-1.7998042,-1.4848129,3.57764,-1.1859329,-2.7917433,0.0,-0.28873843,
00000000000000000e07_0,-1.7823452,-2.8613,4.4021907,-0.4305208,-1.7998042,-1.4848129,3.57764,-1.1859329,-2.7917433,0.0,-0.28873843,
00000000000000000e08_0,-1.7823452,-2.8613,4.4021907,-0.4305208,-1.7998042,-1.4848129,3.57764,-1.1859329,-2.7917433,0.0,-0.28873843,
00000000000000000e09_0,-1.7823452,-2.8613,4.4021907,-0.4305208,-1.7998042,-1.4848129,3.57764,-1.1859329,-2.7917433,0.0,-0.28873843,
00000000000000000e0a_0,-1.7823452,-2.8613,4.4021907,-0.4305208,-1.7998042,-1.4848129,3.57764,-1.1859329,-2.7917433,0.0,-0.28873843,
00000000000000000e0b_0,-1.7823452,-2.8613,4.4021907,-0.4305208,-1.7998042,-1.4848129,3.57764,-1.1859329,-2.7917433,0.0,-0.28873843,
00000000000000001265_0,-1.0114514,-0.40617397,1.1684994,-0.44025645,0.3047478,-1.0650998,1.3976412,1.4432051,-0.36406115,0.0,-0.26347172,
00000000000000001266_0,-1.0114514,-0.40617397,1.1684994,-0.44025645,0.3047478,-1.0650998,1.3976412,1.4432051,-0.36406115,0.0,-0.26347172,
00000000000000001267_0,-1.0114514,-0.40617397,1.1684994,-0.44025645,0.3047478,-1.0650998,1.3976412,1.4432051,-0.36406115,0.0,-0.26347172,
00000000000000001268_0,-1.0114514,-0.40617397,1.1684994,-0.44025645,0.3047478,-1.0650998,1.3976412,1.4432051,-0.36406115,0.0,-0.26347172,
00000000000000001269_0,-1.0114514,-0.40617397,1.1684994,-0.44025645,0.3047478,-1.0650998,1.3976412,1.4432051,-0.36406115,0.0,-0.26347172,
00000000000000001c5f_0,-1.0114514,-0.40617397,1.1684994,-0.44025645,0.3047478,-1.0650998,1.3976412,1.4432051,-0.36406115,0.0,-0.26347172,
00000000000000001c60_0,-1.0114514,-0.40617397,1.1684994,-0.44025645,0.3047478,-1.0650998,1.3976412,1.4432051,-0.36406115,0.0,-0.26347172,
00000000000000001c61_0,-1.0114514,-0.40617397,1.1684994,-0.44025645,0.3047478,-1.0650998,1.3976412,1.4432051,-0.36406115,0.0,-0.26347172,
00000000000000001c62_0,-1.0114514,-0.40617397,1.1684994,-0.44025645,0.3047478,-1.0650998,1.3976412,1.4432051,-0.36406115,0.0,-0.26347172,
00000000000000001c63_0,-1.0114514,-0.40617397,1.1684994,-0.44025645,0.3047478,-1.0650998,1.3976412,1.4432051,-0.36406115,0.0,-0.26347172,
00000000000000001229_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
0000000000000000122a_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
0000000000000000122b_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
0000000000000000122c_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
0000000000000000122d_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
00000000000000001288_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
00000000000000001289_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
0000000000000000128a_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
0000000000000000128b_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
0000000000000000128c_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
0000000000000000128d_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
0000000000000000128e_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
0000000000000000128f_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
00000000000000001290_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
00000000000000001291_0,-1.0097506,-0.5533837,1.2153643,-0.44025645,0.18452191,-1.0179076,1.3976412,1.4432051,-0.3808492,0.0,-0.25428385,
00000000000000001233_0,-1.0206836,-0.06431499,1.1684994,-0.44025645,0.60511273,-1.0451652,1.4102606,1.5120802,0.06518595,0.0,-0.29792634,
00000000000000001234_0,-1.0206836,-0.06431499,1.1684994,-0.44025645,0.60511273,-1.0451652,1.4102606,1.5120802,0.06518595,0.0,-0.29792634,
00000000000000001235_0,-1.0206836,-0.06431499,1.1684994,-0.44025645,0.60511273,-1.0451652,1.4102606,1.5120802,0.06518595,0.0,-0.29792634,
00000000000000001236_0,-1.0206836,-0.06431499,1.1684994,-0.44025645,0.60511273,-1.0451652,1.4102606,1.5120802,0.06518595,0.0,-0.29792634,
00000000000000001237_0,-1.0206836,-0.06431499,1.1684994,-0.44025645,0.60511273,-1.0451652,1.4102606,1.5120802,0.06518595,0.0,-0.29792634,
00000000000000001292_0,-1.0206836,-0.06431499,1.1684994,-0.44025645,0.60511273,-1.0451652,1.4102606,1.5120802,0.06518595,0.0,-0.29792634,
00000000000000001293_0,-1.0206836,-0.06431499,1.1684994,-0.44025645,0.60511273,-1.0451652,1.4102606,1.5120802,0.06518595,0.0,-0.29792634,
00000000000000001294_0,-1.0206836,-0.06431499,1.1684994,-0.44025645,0.60511273,-1.0451652,1.4102606,1.5120802,0.06518595,0.0,-0.29792634,
00000000000000001295_0,-1.0206836,-0.06431499,1.1684994,-0.44025645,0.60511273,-1.0451652,1.4102606,1.5120802,0.06518595,0.0,-0.29792634,
00000000000000001296_0,-1.0206836,-0.06431499,1.1684994,-0.44025645,0.60511273,-1.0451652,1.4102606,1.5120802,0.06518595,0.0,-0.29792634,
0000000000000000047d_0,0.46765426,-1.6175977,0.6998483,-0.44025645,-0.13821068,-0.23611586,0.20510904,-0.79822123,-0.660979,0.0,0.2740199,
0000000000000000121f_0,-1.0114514,-0.11224362,1.2153643,-0.44025645,0.364661,-1.1065966,1.3976412,1.3975912,0.015479982,0.0,-0.24739291,
00000000000000001220_0,-1.0097506,-0.40617397,1.2153643,-0.44025645,0.16415139,-1.0794744,1.3976412,1.3287154,-0.033896394,0.0,-0.24739291,
00000000000000001221_0,-1.0097506,-0.40617397,1.2153643,-0.44025645,0.16415139,-1.0794744,1.3976412,1.3287154,-0.033896394,0.0,-0.24739291,
00000000000000001222_0,-1.0097506,-0.40617397,1.2153643,-0.44025645,0.16415139,-1.0794744,1.3976412,1.3287154,-0.033896394,0.0,-0.24739291,
00000000000000001223_0,-1.0097506,-0.40617397,1.2153643,-0.44025645,0.16415139,-1.0794744,1.3976412,1.3287154,-0.033896394,0.0,-0.24739291,
0000000000000000127e_0,-1.0114514,-0.40617397,1.2153643,-0.44025645,0.40460315,-1.0450295,1.3976412,1.3743287,-0.3808492,0.0,-0.24279897,
0000000000000000127f_0,-1.0114514,-0.40617397,1.2153643,-0.44025645,0.40460315,-1.0450295,1.3976412,1.3743287,-0.3808492,0.0,-0.24279897,
00000000000000001280_0,-1.0114514,-0.40617397,1.2153643,-0.44025645,0.40460315,-1.0450295,1.3976412,1.3743287,-0.3808492,0.0,-0.24279897,
00000000000000001281_0,-1.0114514,-0.40617397,1.2153643,-0.44025645,0.40460315,-1.0450295,1.3976412,1.3743287,-0.3808492,0.0,-0.24279897,
00000000000000001282_0,-1.0114514,-0.40617397,1.2153643,-0.44025645,0.40460315,-1.0450295,1.3976412,1.3743287,-0.3808492,0.0,-0.24279897,
00000000000000000f3f_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f40_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f41_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f42_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f43_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f44_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f45_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f46_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f47_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f48_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f49_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f4a_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f4b_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f4c_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f4d_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000f4e_0,-1.1764172,0.17973053,-0.893565,-0.3331647,0.4429477,-1.1263956,1.1831115,0.0250943,-1.7841318,0.0,-0.20834439,
00000000000000000278_0,2.7076926,-1.1167911,0.09060205,-2.0466325,1.2457851,-0.48929974,2.202127,-0.7293461,-1.0740964,0.0,-0.29562935,
000000000000000002a5_0,2.5543883,-1.4107215,-0.003128147,-2.0466325,1.446694,-0.6653216,2.1705785,-0.66046965,-0.57901394,0.0,-0.27265963,
000000000000000002a7_0,2.5485575,-1.4601176,0.04373695,-2.0466325,1.4866362,-0.4133582,2.1705785,-0.66046965,-0.72747284,0.0,-0.28644145,
00000000000000000288_0,2.6294613,-1.4112105,-0.003128147,-2.0466325,1.7666305,-0.8245277,2.1737332,-0.79822123,-0.7603905,0.0,-0.26806566,
00000000000000000289_0,2.6294613,-1.4112105,-0.003128147,-2.0466325,1.7666305,-0.8245277,2.1737332,-0.79822123,-0.7603905,0.0,-0.26806566,
00000000000000000295_0,2.6117256,-1.2635119,-0.049993243,-2.0466325,1.7870014,-0.7266173,2.1737332,-0.7293461,-0.7106848,0.0,-0.26806566,
00000000000000000296_0,2.6117256,-1.2635119,-0.049993243,-2.0466325,1.7870014,-0.7266173,2.1737332,-0.7293461,-0.7106848,0.0,-0.26806566,
00000000000000000297_0,2.6117256,-1.2635119,-0.049993243,-2.0466325,1.7870014,-0.7266173,2.1737332,-0.7293461,-0.7106848,0.0,-0.26806566,
00000000000000000298_0,2.6117256,-1.2635119,-0.049993243,-2.0466325,1.7870014,-0.7266173,2.1737332,-0.7293461,-0.7106848,0.0,-0.26806566,
00000000000000000299_0,2.6117256,-1.2635119,-0.049993243,-2.0466325,1.7870014,-0.7266173,2.1737332,-0.7293461,-0.7106848,0.0,-0.26806566,
0000000000000000029a_0,2.6117256,-1.2635119,-0.049993243,-2.0466325,1.7870014,-0.7266173,2.1737332,-0.7293461,-0.7106848,0.0,-0.26806566,
0000000000000000029b_0,2.5942328,-1.4112105,-0.049993243,-2.0466325,1.7666305,-0.75414616,2.1737332,-0.8210281,-0.7768494,0.0,-0.26806566,
00000000000000001194_0,-1.6552801,2.3644013,2.1995313,-2.0466325,1.065646,-0.4232577,-0.29335675,1.237946,-0.41343772,0.0,0.07648024,
0000000000000000119c_0,-1.6552801,2.3644013,2.1995313,-2.0466325,1.065646,-0.4232577,-0.29335675,1.237946,-0.41343772,0.0,0.07648024,
0000000000000000119d_0,-1.6552801,2.3644013,2.1995313,-2.0466325,1.065646,-0.4232577,-0.29335675,1.237946,-0.41343772,0.0,0.07648024,
0000000000000000118c_0,-1.5357467,3.7152095,2.1995313,-2.0466325,1.2465838,0.2522157,-0.2554986,1.3752413,-0.36406115,0.0,0.40954128,
000000000000000002a3_0,2.5543883,-1.4107215,-0.003128147,-2.0466325,1.446694,-0.6653216,2.1705785,-0.66046965,-0.57901394,0.0,-0.27265963,
000000000000000002a4_0,2.5543883,-1.4107215,-0.003128147,-2.0466325,1.446694,-0.6653216,2.1705785,-0.66046965,-0.57901394,0.0,-0.27265963,
000000000000000002a6_0,2.5543883,-1.4107215,-0.003128147,-2.0466325,1.446694,-0.6653216,2.1705785,-0.66046965,-0.57901394,0.0,-0.27265963,
0000000000000000029c_0,2.5704234,-1.4107215,-0.049993243,-2.0466325,1.7266885,-0.7272954,2.180043,-0.79822123,-0.8759317,0.0,-0.26117474,
0000000000000000029d_0,2.5704234,-1.4107215,-0.049993243,-2.0466325,1.7266885,-0.7272954,2.180043,-0.79822123,-0.8759317,0.0,-0.26117474,
0000000000000000029f_0,2.5558462,-1.4112105,-0.049993243,-2.0466325,1.446694,-0.6935285,2.1768882,-0.7293461,-0.6945551,0.0,-0.26117474,
000000000000000002a0_0,2.5558462,-1.4112105,-0.049993243,-2.0466325,1.446694,-0.6935285,2.1768882,-0.7293461,-0.6945551,0.0,-0.26117474,
000000000000000002a1_0,2.5558462,-1.4112105,-0.049993243,-2.0466325,1.446694,-0.6935285,2.1768882,-0.7293461,-0.6945551,0.0,-0.26117474,
000000000000000002a2_0,2.5704234,-1.4107215,-0.049993243,-2.0466325,1.7266885,-0.7272954,2.180043,-0.79822123,-0.8759317,0.0,-0.26117474,
0000000000000000028a_0,2.6736789,-1.3368721,-0.049993243,-2.0466325,1.94677,-0.83157945,2.1737332,-0.8666413,-0.95822597,0.0,-0.23361108,
0000000000000000028b_0,2.6736789,-1.3368721,-0.049993243,-2.0466325,1.94677,-0.83157945,2.1737332,-0.8666413,-0.95822597,0.0,-0.23361108,
0000000000000000028c_0,2.6736789,-1.3368721,-0.049993243,-2.0466325,1.94677,-0.83157945,2.1737332,-0.8666413,-0.95822597,0.0,-0.23361108,
0000000000000000028d_0,2.6736789,-1.3368721,-0.049993243,-2.0466325,1.94677,-0.83157945,2.1737332,-0.8666413,-0.95822597,0.0,-0.23361108,
0000000000000000028e_0,2.6736789,-1.3368721,-0.049993243,-2.0466325,1.94677,-0.83157945,2.1737332,-0.8666413,-0.95822597,0.0,-0.23361108,
0000000000000000028f_0,2.6736789,-1.3368721,-0.049993243,-2.0466325,1.94677,-0.83157945,2.1737332,-0.8666413,-0.95822597,0.0,-0.23361108,
00000000000000000290_0,2.6736789,-1.3368721,-0.049993243,-2.0466325,1.94677,-0.83157945,2.1737332,-0.8666413,-0.95822597,0.0,-0.23361108,
00000000000000000291_0,2.6736789,-1.3368721,-0.049993243,-2.0466325,1.94677,-0.83157945,2.1737332,-0.8666413,-0.95822597,0.0,-0.23361108,
00000000000000000292_0,2.6736789,-1.3368721,-0.049993243,-2.0466325,1.94677,-0.83157945,2.1737332,-0.8666413,-0.95822597,0.0,-0.23361108,
00000000000000000293_0,2.6736789,-1.3368721,-0.049993243,-2.0466325,1.94677,-0.83157945,2.1737332,-0.8666413,-0.95822597,0.0,-0.23361108,
000000000000000001a9_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001aa_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001ab_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001ac_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001ad_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001ae_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001af_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001b0_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001b1_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001b2_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001bd_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001be_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001bf_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001c0_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001c1_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001c2_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
000000000000000001c3_0,-0.79376423,-0.33232483,0.23119736,0.7474884,0.26320803,-0.8885357,1.0821564,0.1628458,0.1817146,0.0,-0.09579272,
